row_index,doc_id,field_name,raw_value,status,mapped_uri_or_reason
93,PMC_030,aboutTaxon,larvae,unmapped,no ontology match (and manual fallback failed)
93,PMC_030,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
93,PMC_030,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
93,PMC_030,aboutDisease,AHPND,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#AHPND
93,PMC_030,aboutDisease,zoea 2 syndrome,unmapped,no ontology match (and manual fallback failed)
93,PMC_030,documentProductionMode,hatchery aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
94,PMC_031,docId,PMC_031,skipped_no_predicate,predicate missing in ontology
94,PMC_031,title,"Vibrios Associated with Litopenaeus vannamei Larvae, Postlarvae, Broodstock, and Hatchery Probiotics",set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_031
94,PMC_031,filePath,data/raw_docs/PMC_031_PMC91383.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_031
94,PMC_031,language,English,skipped_no_predicate,predicate missing in ontology
94,PMC_031,keywords,shrimp; Litopenaeus vannamei; larvae; postlarvae; broodstock; hatchery; vibriosis; Vibrio harveyi; Vibrio alginolyticus; Vibrio parahaemolyticus; probiotics,skipped_no_predicate,predicate missing in ontology
94,PMC_031,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
94,PMC_031,aboutTaxon,larvae,unmapped,no ontology match (and manual fallback failed)
94,PMC_031,aboutTaxon,postlarvae,unmapped,no ontology match (and manual fallback failed)
94,PMC_031,aboutTaxon,broodstock,unmapped,no ontology match (and manual fallback failed)
94,PMC_031,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
94,PMC_031,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
94,PMC_031,aboutLocation,Ecuador,unmapped,no ontology match (and manual fallback failed)
94,PMC_031,aboutLocation,Mexico,unmapped,no ontology match (and manual fallback failed)
94,PMC_031,documentProductionMode,hatchery aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
95,PMC_032,docId,PMC_032,skipped_no_predicate,predicate missing in ontology
95,PMC_032,title,"Isolation, characterization, and pathogenicity of a Vibrio parahaemolyticus strain causing translucent post-larvae disease in Penaeus vannamei outside China",set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_032
95,PMC_032,filePath,data/raw_docs/PMC_032_PMC12435696.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_032
95,PMC_032,language,English,skipped_no_predicate,predicate missing in ontology
95,PMC_032,keywords,shrimp; Penaeus vannamei; post-larvae; TPD; translucent post-larvae disease; Vibrio parahaemolyticus; pathogenicity; hatchery; shrimp disease; biosecurity,skipped_no_predicate,predicate missing in ontology
95,PMC_032,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
95,PMC_032,aboutTaxon,post-larvae,unmapped,no ontology match (and manual fallback failed)
95,PMC_032,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
95,PMC_032,aboutDisease,translucent post-larvae disease,unmapped,no ontology match (and manual fallback failed)
95,PMC_032,aboutDisease,TPD,unmapped,no ontology match (and manual fallback failed)
95,PMC_032,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
95,PMC_032,documentProductionMode,hatchery aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
96,PMC_033,docId,PMC_033,skipped_no_predicate,predicate missing in ontology
96,PMC_033,title,Delineating virulence of Vibrio campbellii: a predominant luminescent bacterial pathogen in Indian shrimp hatcheries,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_033
96,PMC_033,filePath,data/raw_docs/PMC_033_PMC8339124.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_033
96,PMC_033,language,English,skipped_no_predicate,predicate missing in ontology
96,PMC_033,keywords,shrimp; Penaeus vannamei; hatchery; vibriosis; Vibrio campbellii; luminescent bacteria; virulence; larvae; shrimp disease; India,skipped_no_predicate,predicate missing in ontology
96,PMC_033,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
96,PMC_033,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
96,PMC_033,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
96,PMC_033,aboutLocation,India,mapped,http://example.org/aqua-kg#India
96,PMC_033,documentProductionMode,hatchery aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
97,PMC_034,docId,PMC_034,skipped_no_predicate,predicate missing in ontology
97,PMC_034,title,Genome Characterization and Infectivity Potential of Vibriophage-φLV6 with Lytic Activity against Luminescent Vibrios of Penaeus vannamei Shrimp Aquaculture,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_034
97,PMC_034,filePath,data/raw_docs/PMC_034_PMC10141217.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_034
97,PMC_034,language,English,skipped_no_predicate,predicate missing in ontology
97,PMC_034,keywords,shrimp; Penaeus vannamei; luminous vibriosis; Vibrio harveyi; bacteriophage; phage therapy; hatchery; post-larvae; antimicrobial resistance; shrimp disease,skipped_no_predicate,predicate missing in ontology
97,PMC_034,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
97,PMC_034,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
97,PMC_034,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
97,PMC_034,aboutLocation,India,mapped,http://example.org/aqua-kg#India
97,PMC_034,documentProductionMode,hatchery aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
98,PMC_035,docId,PMC_035,skipped_no_predicate,predicate missing in ontology
98,PMC_035,title,Advanced Pathogen Monitoring in Penaeus vannamei from Three Latin American Regions: Passive Surveillance Part 2,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_035
98,PMC_035,filePath,data/raw_docs/PMC_035_PMC11861540.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_035
98,PMC_035,language,English,skipped_no_predicate,predicate missing in ontology
98,PMC_035,keywords,shrimp; Penaeus vannamei; pathogen monitoring; passive surveillance; WzSV8; DHPV; IHHNV; EHP; WSSV; Latin America,skipped_no_predicate,predicate missing in ontology
98,PMC_035,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
98,PMC_035,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
98,PMC_035,aboutDisease,WzSV8,unmapped,no ontology match (and manual fallback failed)
98,PMC_035,aboutDisease,DHPV,unmapped,no ontology match (and manual fallback failed)
98,PMC_035,aboutDisease,IHHNV,unmapped,no ontology match (and manual fallback failed)
98,PMC_035,aboutDisease,EHP,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
98,PMC_035,aboutDisease,WSSV,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#WhiteSpotDisease
98,PMC_035,aboutLocation,Latin America,mapped,http://example.org/aqua-kg#Latin_America
98,PMC_035,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
99,PMC_036,docId,PMC_036,skipped_no_predicate,predicate missing in ontology
99,PMC_036,title,Microbiome of Penaeus vannamei Larvae and Potential Biomarkers Associated With High and Low Survival in Shrimp Hatchery Tanks Affected by Acute Hepatopancreatic Necrosis Disease,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_036
99,PMC_036,filePath,data/raw_docs/PMC_036_PMC9125206.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_036
99,PMC_036,language,English,skipped_no_predicate,predicate missing in ontology
99,PMC_036,keywords,shrimp; Penaeus vannamei; larvae; hatchery; AHPND; Vibrio parahaemolyticus; microbiome; biomarkers; survival; shrimp disease,skipped_no_predicate,predicate missing in ontology
99,PMC_036,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
99,PMC_036,aboutTaxon,larvae,unmapped,no ontology match (and manual fallback failed)
99,PMC_036,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
99,PMC_036,aboutDisease,AHPND,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#AHPND
99,PMC_036,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
99,PMC_036,documentProductionMode,hatchery aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
100,RIA3_001,docId,RIA3_001,skipped_no_predicate,predicate missing in ontology
100,RIA3_001,title,Quy hoạch nuôi tôm hùm đến năm 2020 và định hướng đến 2030,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#RIA3_001
100,RIA3_001,filePath,data/raw_docs/RIA3_001_quy_hoach_nuoi_tom_hum_2030.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#RIA3_001
100,RIA3_001,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
100,RIA3_001,keywords,"tôm hùm; lobster; quy hoạch; Khánh Hòa; nuôi biển; marine aquaculture; phát triển ngành; định hướng 2030; nuôi trồng thủy sản; ven biển Khánh Hòa; Vịnh Văn Phong; Vạn Ninh; Xuân Tự; Cam Ranh; Vịnh Cam Ranh; nuôi lồng, bè; nuôi tôm hùm lồng",skipped_no_predicate,predicate missing in ontology
100,RIA3_001,aboutTaxon,tôm hùm,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
100,RIA3_001,aboutTaxon,lobster,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_hum_bong
100,RIA3_001,aboutLocation,Khánh Hòa,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Ven_bien_Khanh_Hoa
100,RIA3_001,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
100,RIA3_001,aboutLocation,ven biển Khánh Hòa,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Ven_bien_Khanh_Hoa
100,RIA3_001,aboutLocation,Vịnh Văn Phong,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vinh_Van_Phong
100,RIA3_001,aboutLocation,Vạn Ninh,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Van_Ninh
100,RIA3_001,aboutLocation,Xuân Tự,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Xuan_Tu
100,RIA3_001,aboutLocation,Cam Ranh,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Cam_Ranh
100,RIA3_001,aboutLocation,Vịnh Cam Ranh,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vinh_Cam_Ranh
100,RIA3_001,documentProductionMode,marine aquaculture,unmapped,no ontology match (and manual fallback failed)
101,TB_001,docId,TB_001,skipped_no_predicate,predicate missing in ontology
101,TB_001,title,Giải pháp an toàn sinh học trong nuôi tôm,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_001
101,TB_001,filePath,data/raw_docs/TB_001_NyanTawCRSDCaMau.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_001
101,TB_001,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
101,TB_001,keywords,tôm; an toàn sinh học; biosecurity; WSSV; EMS; AHPNS; IMNV; SPF; hatchery; biofloc; shrimp aquaculture,skipped_no_predicate,predicate missing in ontology
101,TB_001,aboutTaxon,tôm,mapped_manual,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
101,TB_001,aboutTaxon,Litopenaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
101,TB_001,aboutTaxon,tôm sú,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_su
101,TB_001,aboutDisease,WSSV,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#WhiteSpotDisease
101,TB_001,aboutDisease,EMS,unmapped,no ontology match (and manual fallback failed)
101,TB_001,aboutDisease,AHPNS,unmapped,no ontology match (and manual fallback failed)
101,TB_001,aboutDisease,IMNV,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#IMN
101,TB_001,aboutLocation,Việt Nam,mapped,http://example.org/aqua-kg#Vietnam
101,TB_001,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
102,TB_002,docId,TB_002,skipped_no_predicate,predicate missing in ontology
102,TB_002,title,"Công nghệ gen và chọn giống tôm kháng bệnh, tiềm năng và thách thức",set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_002
102,TB_002,filePath,data/raw_docs/TB_002_cong_nghe_gen_va_chon_giong_tom_khang_benh.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_002
102,TB_002,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
102,TB_002,keywords,tôm; shrimp; công nghệ gen; chọn giống; kháng bệnh; WSSV; YHV; CRISPR/Cas9; genomics; biosecurity,skipped_no_predicate,predicate missing in ontology
102,TB_002,aboutTaxon,tôm,mapped_manual,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
102,TB_002,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
102,TB_002,aboutDisease,WSSV,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#WhiteSpotDisease
102,TB_002,aboutDisease,YHV,unmapped,no ontology match (and manual fallback failed)
102,TB_002,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
103,TB_003,docId,TB_003,skipped_no_predicate,predicate missing in ontology
103,TB_003,title,Cơ chế cơ bản của nhiễm đơn lẻ và đồng nhiễm DIV1 và WSSV ở tôm thẻ chân trắng,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_003
103,TB_003,filePath,data/raw_docs/TB_003_co_che_co_ban_cua_nhiem_don_le_va_dong_nhiem_DIV1_va_WSSV_o_tom_the_chan_trang.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_003
103,TB_003,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
103,TB_003,keywords,tôm thẻ chân trắng; Litopenaeus vannamei; DIV1; WSSV; đồng nhiễm; phiên mã; qPCR; bệnh virus; shrimp disease,skipped_no_predicate,predicate missing in ontology
103,TB_003,aboutTaxon,Litopenaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
103,TB_003,aboutTaxon,tôm thẻ chân trắng,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
103,TB_003,aboutDisease,DIV1,unmapped,no ontology match (and manual fallback failed)
103,TB_003,aboutDisease,WSSV,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#WhiteSpotDisease
103,TB_003,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
104,TB_004,docId,TB_004,skipped_no_predicate,predicate missing in ontology
104,TB_004,title,Mối tương tác vật chủ-bệnh nguyên động và các mục tiêu kháng vi-rút tiềm năng trong quá trình nhiễm vi-rút hoại tử cơ ở tôm thẻ chân trắng,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_004
104,TB_004,filePath,data/raw_docs/TB_004_hoai_tu_co_o_tom_the_chan_trang.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TB_004
104,TB_004,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
104,TB_004,keywords,tôm thẻ chân trắng; Litopenaeus vannamei; IMNV; hoại tử cơ; transcriptome; miễn dịch; kháng virus; shrimp disease,skipped_no_predicate,predicate missing in ontology
104,TB_004,aboutTaxon,Litopenaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
104,TB_004,aboutTaxon,tôm thẻ chân trắng,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
104,TB_004,aboutDisease,IMNV,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#IMN
104,TB_004,aboutDisease,hoại tử cơ truyền nhiễm,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#IMN
104,TB_004,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
